clip_id,final_x_offset,final_y_offset,scenario
3f77f33a-1921-4181-a478-dff87b0d357b,144.178,0.848,Keep Lane / Straight
c56d2e83-dfef-4a77-9ff5-6be3c039f471,38.269,-1.129,Keep Lane / Straight
2ed6008e-aa1c-43a6-a115-75c45b6494c9,31.647,3.462,Turn Left / Lane Change Left
b8c0085f-5423-42bf-a802-2ef493b7e06d,83.490,-2.491,Keep Lane / Straight
a9b9a0e4-800b-443b-ae92-25939c25f603,28.614,0.888,Keep Lane / Straight
89a0566a-d00a-4322-b51c-80dafc3a9045,20.870,11.333,Turn Left / Lane Change Left
488c8355-fd32-4051-9d9d-678decdddef2,46.523,18.987,Turn Left / Lane Change Left
036ac0cf-4961-421b-88c9-248a63617bcc,61.807,21.226,Turn Left / Lane Change Left
f7513fb4-f1e1-49be-adc3-e9b03769c925,57.712,7.810,Turn Left / Lane Change Left
8131c0d3-1e1c-41f5-a4c0-dd2a533814a5,12.786,0.061,Keep Lane / Straight
274e3234-9582-4c88-8d1f-297826cd2dbc,19.762,-0.106,Keep Lane / Straight
49c5db05-4d32-4ef3-a7d1-1b0740fe0bd0,50.002,-0.125,Keep Lane / Straight
39b7b575-5bd3-4e2a-a1f3-d6b7fc2f223b,96.183,10.746,Turn Left / Lane Change Left
4b7e4466-5620-413b-8f5a-04c4be20c6cb,1.323,-0.001,Keep Lane / Straight
b331b8db-d3b3-43bb-9479-a77814058e1f,41.940,-0.168,Keep Lane / Straight
40361679-def7-4c31-806d-927cddbd22af,51.708,0.666,Keep Lane / Straight
7d19bde0-4082-4f8d-826a-bbfe754336b1,69.071,8.122,Turn Left / Lane Change Left
e5949c7e-a448-45c2-87a8-70d17fd0d1ce,5.940,-0.024,Keep Lane / Straight
1b8d019e-def2-4101-a81a-04a9af21ec40,0.135,-0.000,Keep Lane / Straight
011f6957-d3f3-40d9-b3d4-455753118f89,68.007,0.368,Keep Lane / Straight
805d98a3-6057-4e78-b288-146601cf19c0,31.753,0.539,Keep Lane / Straight
ea1f486d-bf9f-4c28-b546-d42dac7e2f5b,185.115,-16.733,Turn Right / Lane Change Right
db74bcb4-3004-47f6-b605-74efbe2424fb,8.398,-0.015,Keep Lane / Straight
24cdc00c-b862-4411-b429-e270dcf06da8,26.838,0.340,Keep Lane / Straight
0af58f02-96f5-4128-be64-d4fc3819a59e,60.172,0.192,Keep Lane / Straight
5a4584f9-3776-4d9b-b709-59634257021c,115.966,28.742,Turn Left / Lane Change Left
e305ccf3-9f31-4b57-bfeb-9b0543ad1c47,11.598,4.968,Turn Left / Lane Change Left
8bc2df3e-6f06-47ee-82d1-119b1b27d635,27.368,0.098,Keep Lane / Straight
9d8f929b-23b6-405c-adc3-5084a9e2a702,52.413,-0.030,Keep Lane / Straight
4e4c8fdc-11cb-4c0b-a08d-6329653263d6,88.321,12.117,Turn Left / Lane Change Left
906e5b9d-a67d-4e80-9b8e-24e9653de5ff,55.798,0.032,Keep Lane / Straight
6fb6ae50-dc5d-4de1-85c4-02bc0f303619,113.317,-0.166,Keep Lane / Straight
d3b48aa7-c2b5-4c71-98ee-0d05b78a5c3f,54.042,0.126,Keep Lane / Straight
22746289-a882-4a2c-8f93-f36e276964b0,76.568,28.877,Turn Left / Lane Change Left
68eee49e-7e35-4dd7-a5fc-27cbcc728e6f,116.583,0.461,Keep Lane / Straight
ebd33692-e6ec-4a69-8230-8d761fe4aead,42.482,0.560,Keep Lane / Straight
49551848-d631-49ba-8742-8f58ac1504c0,31.493,2.305,Keep Lane / Straight
77c256cd-d119-4c82-b172-729e0e852e4f,61.673,4.096,Turn Left / Lane Change Left
b22970c1-9055-447b-890b-406754735f16,70.176,1.150,Keep Lane / Straight
d1fdbe99-e2c5-43d1-8bc3-8e4efdef93ab,25.179,-58.150,Turn Right / Lane Change Right
abeba691-d816-4d39-9aac-ed8bc5ab2f9b,64.884,1.947,Keep Lane / Straight
c94af38c-2a6a-4337-a33a-28fd14ba7f23,20.761,-0.332,Keep Lane / Straight
08ef8337-0935-4adf-81e8-7d6b162509ff,5.481,0.047,Keep Lane / Straight
a71cb762-0871-4e16-b2eb-464918644104,39.835,-0.765,Keep Lane / Straight
9ccaa236-7310-4c62-85e4-15411e9a53ac,26.013,0.377,Keep Lane / Straight
1f37446c-aa93-4792-a022-3330f08fd02e,86.323,0.527,Keep Lane / Straight
9fb48c7e-71c2-412c-b688-255db21a3c00,118.993,-0.136,Keep Lane / Straight
0514964f-f0af-4a81-801e-ae1ae6488871,16.465,2.161,Keep Lane / Straight
57f4c7cd-2f50-427e-a003-043b5294d755,32.540,-3.111,Turn Right / Lane Change Right
83fb51aa-1405-499d-8e8f-a5fc056030c0,79.457,-0.581,Keep Lane / Straight
2e6c9958-7a9d-44b4-bd45-e561a81f6ce9,89.213,-10.967,Turn Right / Lane Change Right
99a8ce6c-77ef-44a2-af9d-686bac759217,77.084,-1.293,Keep Lane / Straight
6ef8eeb4-8236-4e01-93d6-6d36e6783783,79.424,-17.219,Turn Right / Lane Change Right
e67e346d-6374-4915-b4b1-3d7d515b7150,163.893,2.048,Keep Lane / Straight
efdcd7e3-fc3d-43d5-94ff-1918b7b71178,43.520,7.153,Turn Left / Lane Change Left
55d67060-2f4d-4af0-8945-2f6a051543a3,58.191,-5.024,Turn Right / Lane Change Right
5c259b53-45f3-45c1-9991-59770288ceb0,23.734,-6.127,Turn Right / Lane Change Right
8d17b6ef-4ff0-4439-aca0-77fb03253839,65.274,-3.966,Turn Right / Lane Change Right
a1e4d2c8-0fcd-4cab-ab77-9c5d95dfbecb,32.460,1.624,Keep Lane / Straight
8ae3279f-f099-438f-a421-bdf7507c0efc,81.146,-0.013,Keep Lane / Straight
7f35f461-0781-4c9a-8d12-1f1a5b08d12b,26.044,-2.372,Keep Lane / Straight
6fbe456c-a7f0-4cc9-964a-0e4d0589788a,31.231,-60.455,Turn Right / Lane Change Right
9dad2cc4-abe3-417c-872d-f33c0dabca55,37.111,29.598,Turn Left / Lane Change Left
2c9ac0d7-873a-45ee-af8e-0600b134c705,148.684,0.250,Keep Lane / Straight
4ca5b761-ffff-4b90-a2d1-4f042d76ece0,175.823,-7.925,Turn Right / Lane Change Right
6c42262d-130e-41a3-8261-f1187566edae,48.099,35.519,Turn Left / Lane Change Left
26313c09-4db3-4765-870d-2b7c1789fdfc,45.514,4.386,Turn Left / Lane Change Left
bf94e780-a325-4397-8cc1-7faaee15f298,15.299,19.312,Turn Left / Lane Change Left
85b13901-c8c7-41b5-b2d1-79c79b763481,31.836,3.739,Turn Left / Lane Change Left
288de8b6-b533-4b45-a24f-4580a992f4b2,41.990,-14.943,Turn Right / Lane Change Right
1c65810f-9f95-4056-817e-5b7dc9295c56,142.454,12.044,Turn Left / Lane Change Left
552f54bd-24de-4d66-b0c3-121c778a8f17,18.215,-38.557,Turn Right / Lane Change Right
b71b88f0-380d-43cd-a793-308515ac0b27,9.996,0.036,Keep Lane / Straight
db223672-2d5f-4b09-89fd-c9a0e9cbd4b8,43.254,0.219,Keep Lane / Straight
2e5311b9-463a-4904-bb65-8426d0677f5c,1.397,-0.001,Keep Lane / Straight
7d8766f6-f4bf-465c-9b3c-64e8e2516d59,42.320,1.738,Keep Lane / Straight
a73bf4ce-a509-450c-af11-a64baf567314,44.928,0.181,Keep Lane / Straight
61b82718-f4b1-4540-9c2c-f1d1dd0aabb4,122.003,-0.044,Keep Lane / Straight
cd9714cc-a380-4e19-85d4-56f987636a50,41.839,0.933,Keep Lane / Straight
4b9425a4-b62d-425a-b712-aef303611702,61.411,-10.993,Turn Right / Lane Change Right
bb4b1139-0bef-460f-9047-8ca61c79d929,122.697,-9.374,Turn Right / Lane Change Right
fdf6957f-b53d-4c53-9348-47a52e6a8eb5,41.709,1.233,Keep Lane / Straight
4b2a5584-eeca-4b80-8ee3-a5e677a895b8,53.744,6.078,Turn Left / Lane Change Left
3c8c2e2c-fe99-43ff-9b26-cbd76e5b2ce9,110.829,-1.003,Keep Lane / Straight
b36cdd8a-85ab-4d25-bf1e-d8af97af8fd4,67.419,-0.345,Keep Lane / Straight
143da917-6de9-41c7-8fa4-9dab4dfff6c3,4.825,-0.011,Keep Lane / Straight
e074f2fe-7579-44bc-9853-836b35802e1b,129.311,-17.456,Turn Right / Lane Change Right
804f5603-e2aa-483d-a342-7619916da1c1,47.076,-0.796,Keep Lane / Straight
da361397-73a6-4a38-9bb6-9e2dbdabea87,140.962,-20.652,Turn Right / Lane Change Right
8bbc6bfd-387e-42d3-8ac2-f5abd2759c71,1.602,-0.027,Keep Lane / Straight
c1e4502b-5ffe-400c-a69f-e53747228818,109.960,-3.279,Turn Right / Lane Change Right
a1bce4cb-5116-406b-8f39-9157114dc278,4.309,-0.020,Keep Lane / Straight
b4d874ff-2c33-4709-ab0e-d8acb3138856,84.858,-0.342,Keep Lane / Straight
c8a35118-5289-4be9-85c6-629f2c64a4ac,16.157,25.748,Turn Left / Lane Change Left
1270fddc-4a49-40c3-b435-48a8971e39f9,42.794,-1.519,Keep Lane / Straight
0be14072-f51a-4df6-b4c6-ce2332e59ae6,74.919,-22.780,Turn Right / Lane Change Right
34c6ae6b-be2f-4ad4-99a4-c8ed0741facb,23.351,35.835,Turn Left / Lane Change Left
7ee09d09-a805-4f51-9ebe-5f06a0c5eb9f,28.990,-0.415,Keep Lane / Straight
24b47ebc-f8be-4b2a-aac3-257af398df7c,67.913,-4.008,Turn Right / Lane Change Right
20a99fd5-7b36-40e2-9f65-c14ed5ef6672,77.884,41.417,Turn Left / Lane Change Left
2afe4490-e92c-44dc-ad76-18c6a2f43f04,4.157,-0.002,Keep Lane / Straight
5d8c83c4-15b7-4e2a-b0f4-0139d19c76fc,36.097,42.439,Turn Left / Lane Change Left
2414603b-c133-4068-9d93-16c2c4ca3f7d,104.198,11.600,Turn Left / Lane Change Left
370590c0-6445-44bb-88ec-eb7c18ae9c95,74.423,1.435,Keep Lane / Straight
6429ae60-58c1-4862-98f4-fc08e75c7a4b,122.573,-2.727,Turn Right / Lane Change Right
64372218-a2b5-4361-a514-a03098b7f4f5,58.299,9.720,Turn Left / Lane Change Left
06c9ee3b-f124-4f4c-91f0-caa8410d746d,77.534,-0.969,Keep Lane / Straight
5f56d1d9-be0e-4978-8cba-4ed5503982bc,57.958,0.599,Keep Lane / Straight
6112ebdd-bc78-4104-8adf-80a5c6c27b95,0.000,0.000,Keep Lane / Straight
3ea6b6a3-acb3-4703-9be7-3c9f10cd1c6b,59.681,-0.232,Keep Lane / Straight
48f64e45-3dc4-461a-b7d7-3899c7f9b9c9,18.217,-3.063,Turn Right / Lane Change Right
8a263906-175e-48fe-becf-d5bd66156d09,162.603,41.394,Turn Left / Lane Change Left
6a54c004-a52d-48f1-862c-0f7c0c95efa8,80.504,-0.536,Keep Lane / Straight
b6cdad7d-446b-47dc-b875-e48bbc77cd64,30.921,-0.444,Keep Lane / Straight
f167209d-388d-4daf-a8af-bbe898d5989d,149.098,1.631,Keep Lane / Straight
d66b61ab-289c-4993-9bb7-487c6d7d916d,24.105,7.066,Turn Left / Lane Change Left
c2cc0c0c-fa11-48c4-a47b-40a948ca8b99,21.557,0.236,Keep Lane / Straight
3e524d19-23f5-415b-bf72-d36335084821,72.215,-3.013,Turn Right / Lane Change Right
e1b75eb0-544f-4b73-a485-ba15f2bb7869,13.739,20.981,Turn Left / Lane Change Left
9f09fb30-6000-4aea-b6ef-e4c3c5907f5a,16.085,5.641,Turn Left / Lane Change Left
4b9f8115-3366-4100-bfcb-49c607a51186,101.919,-12.689,Turn Right / Lane Change Right
5bed2b6c-dedc-4305-b6c2-ab1d8819dabe,0.000,0.000,Keep Lane / Straight
d9a9ec53-430f-477b-909f-114663a05e57,150.358,-10.542,Turn Right / Lane Change Right
12aaf7bb-923a-4ab8-be19-d1feb751300d,111.111,-1.154,Keep Lane / Straight
40ae57c4-feb0-4b4c-97e4-a4fb2171eef5,87.982,-4.696,Turn Right / Lane Change Right
aa64b1d2-de88-49d4-8b44-49ffe59859f7,55.335,-0.338,Keep Lane / Straight
eb06f1fc-ddac-4811-b82f-145edf4b991b,0.419,0.000,Keep Lane / Straight
2ebfd6fe-53a2-4827-a842-a325b03cb240,4.357,0.008,Keep Lane / Straight
acef142c-befe-4f8e-a49a-04f3f35396e6,19.468,-0.954,Keep Lane / Straight
473632fb-9702-42ed-92bb-13a7c0bff7e9,0.000,0.000,Keep Lane / Straight
0d2d7815-84f2-4863-b318-473bd7103400,19.514,0.048,Keep Lane / Straight
b04d2a40-3de2-4edd-8d39-753f1bbc99f7,69.789,-15.866,Turn Right / Lane Change Right
fdef3d23-b2b1-4652-b402-0013da0d466e,43.090,6.272,Turn Left / Lane Change Left
11c05c71-b358-4f17-8260-b0b024a1de4b,15.903,0.211,Keep Lane / Straight
cd6d317b-1cca-4906-8853-6050ba534727,84.017,-0.336,Keep Lane / Straight
68f8b567-99cb-4653-a38c-e0f17b0917cf,23.286,-0.135,Keep Lane / Straight
6b84c3ec-d91f-4d2b-9391-63dbf66e8d8f,89.848,-0.532,Keep Lane / Straight
d335c53e-5ca6-43df-b437-a1d83f60c534,21.974,-0.101,Keep Lane / Straight
51468c45-b51d-4070-9dd3-ab30ee08fc21,155.123,2.530,Turn Left / Lane Change Left
221203bb-b2cb-44a6-81cd-de0744c5618a,140.568,-32.598,Turn Right / Lane Change Right
93419988-63e2-40af-99db-ec88a0f34a15,59.654,0.668,Keep Lane / Straight
a16ccb91-4bdb-4f89-8a69-ee99cfa7f9b3,95.442,-17.737,Turn Right / Lane Change Right
5dee7ce5-28d1-4810-b30e-fd73749c8e35,13.980,-0.450,Keep Lane / Straight
0267f285-d3fd-4776-b0b3-d2a354a4c89d,8.876,-14.695,Turn Right / Lane Change Right
55c4437c-7afa-43b1-b54b-32673d3c55b7,103.494,0.410,Keep Lane / Straight
e05fa27c-78aa-47aa-8192-45755e45b11a,19.082,0.096,Keep Lane / Straight
d87d60f8-66c9-4f71-9a29-f2669f1c2963,81.438,0.749,Keep Lane / Straight
1648918a-bd4a-4ad7-9fb6-410d3e594341,49.895,5.452,Turn Left / Lane Change Left
047608ad-1b04-4f0d-a5e4-90c82b5eb74f,11.779,3.216,Turn Left / Lane Change Left
a4be61d6-099b-4380-8c32-ad176781b288,29.303,8.864,Turn Left / Lane Change Left
78c9bc8a-351a-44d6-af05-555798e234ab,99.790,0.394,Keep Lane / Straight
2d4e9c8c-c03f-46ed-91ec-353aae30d5ea,15.664,-0.133,Keep Lane / Straight
305104db-ed4d-4ccc-87f1-4ed69dd30fd7,2.492,-0.002,Keep Lane / Straight
983a8f84-01fb-4c65-b692-5a40880ca3ca,77.770,25.411,Turn Left / Lane Change Left
92564556-9557-4b3e-a070-ba11bdda3aed,0.000,0.000,Keep Lane / Straight
962d9e75-8c86-40c9-a57b-e7481f1692d4,19.450,-25.523,Turn Right / Lane Change Right
d25128d0-de17-4f6e-bd2e-39db813c44d1,51.013,-18.198,Turn Right / Lane Change Right
98913a48-4676-4fd3-8569-3a2983cb7ccd,87.201,4.797,Turn Left / Lane Change Left
8f4c7c08-a328-406f-97ac-e6f64491d438,58.075,0.664,Keep Lane / Straight
a705e920-ccc5-4d82-810e-c56699b13649,64.493,-1.771,Keep Lane / Straight
9ed113ec-12e1-4bc1-946c-6fec04e13c8e,37.760,23.376,Turn Left / Lane Change Left
552b6d3d-3d0a-485a-a9aa-e851023a8eae,155.181,1.857,Keep Lane / Straight
51d5a31f-1f1a-4c0d-84ec-1f71d15e754f,87.305,-1.136,Keep Lane / Straight
0d941ff8-079d-4b07-9e47-7b184783f0b5,49.469,-7.037,Turn Right / Lane Change Right
729ce57b-dfeb-44e1-bde2-fca4106b0789,0.000,0.000,Keep Lane / Straight
47fdae07-b5b2-40d2-9738-7a42754aaacc,17.642,0.148,Keep Lane / Straight
09c88d76-7c23-4372-88f6-85b777e3e798,49.494,6.093,Turn Left / Lane Change Left
b6221d00-653a-41f8-9e33-31e63337d5d3,0.000,0.000,Keep Lane / Straight
48cf8ecf-d9d4-416c-b5fb-48532b209cf0,0.000,0.000,Keep Lane / Straight
1474c64f-a05a-4f8d-9cf6-0ac0004f2911,172.300,2.710,Turn Left / Lane Change Left
2ff0eef3-fdb9-4334-8096-1df3c4cd86f4,51.831,-22.041,Turn Right / Lane Change Right
d743e736-2a0b-4ce4-aa7e-f63b2c852d53,30.851,-13.348,Turn Right / Lane Change Right
60cb368d-5bc4-4aa8-962b-d017ee49096f,41.375,-0.233,Keep Lane / Straight
ad0e3cbb-17ad-4f09-933a-d4ed0c1a1588,29.747,-32.855,Turn Right / Lane Change Right
3136e709-948f-4a0d-8f0d-634a5b2a5a43,79.652,-0.442,Keep Lane / Straight
87d29d3a-f9b7-438d-8b63-c6057a5aab1e,55.547,-0.477,Keep Lane / Straight
66c6e1d3-f5db-42a2-8cb5-c4df9fee9131,65.371,0.246,Keep Lane / Straight
f3ab8ce2-f0bb-46b3-8fe6-6e8452213244,38.984,1.316,Keep Lane / Straight
988aaccb-16db-4212-8aa2-a30f10e3e213,0.459,0.000,Keep Lane / Straight
8b40f407-1314-4cd6-aad4-b147e2bd384a,119.021,-1.262,Keep Lane / Straight
9fb66743-5006-4f93-bc7f-ec7f926b575a,0.000,0.000,Keep Lane / Straight
32fdb66a-54e8-4b4b-b07c-20b50e117d9e,115.136,-9.198,Turn Right / Lane Change Right
a062d833-1ecc-489f-b263-1f1ac333e759,14.462,4.630,Turn Left / Lane Change Left
4784a0bb-fd3f-484e-9e26-f9a2433b0d62,49.846,0.162,Keep Lane / Straight
568c8ad8-659b-4ad4-b385-7721b500efda,22.140,2.700,Turn Left / Lane Change Left
d0863cb5-9148-46a2-904e-9832cc04a669,17.086,0.003,Keep Lane / Straight
17e117ed-b03d-4de1-8ce6-1d0a4f1ad57b,8.553,-4.726,Turn Right / Lane Change Right
50273893-9f71-4a13-8946-4e693a9179b4,65.154,-4.870,Turn Right / Lane Change Right
1176341a-a21d-4952-93a7-f400bde8b136,15.700,-0.028,Keep Lane / Straight
16016235-e97a-45d0-9d01-4bab834398df,0.000,0.000,Keep Lane / Straight
2a0ec5c4-2244-4902-a7e6-d10ecbdc6c89,62.320,-0.270,Keep Lane / Straight
5fee9fce-4ccd-40e0-996d-1d60199a98e8,2.738,-0.006,Keep Lane / Straight
d85cacad-9dee-48ab-936b-51fe0783e705,109.407,1.428,Keep Lane / Straight
518aafa7-76c6-4892-9e29-4a54dd49e913,71.305,-22.207,Turn Right / Lane Change Right
092f739b-d7c9-4cd5-b583-031fe57f30ba,96.112,25.248,Turn Left / Lane Change Left
ebbbb34e-3289-4f5a-a7f0-8a6cd496695d,8.529,0.058,Keep Lane / Straight
001a5a28-732e-4a47-ad1f-519d309121e0,37.496,38.257,Turn Left / Lane Change Left
5ec9d676-e95d-47a7-a2a8-47d069817e50,53.438,8.270,Turn Left / Lane Change Left
a6bca5d9-0b11-4fd8-9fed-ec27c19cc742,92.905,-0.169,Keep Lane / Straight
088b157d-7de4-43e1-aa77-2bf817df28e2,163.963,-0.134,Keep Lane / Straight
677bfa31-5b24-4d57-95a8-44d59a45a21a,14.412,39.324,Turn Left / Lane Change Left
192eef4f-a77a-4122-8dfc-f4df761f3cc0,31.163,0.388,Keep Lane / Straight
0d6f6ddf-67d4-4331-82f3-ed9452044a1b,98.216,11.910,Turn Left / Lane Change Left
1a25a613-182e-4150-9600-31da786220a5,0.000,0.000,Keep Lane / Straight
1d9d0602-23ea-4dc6-917f-7404eec17e57,0.000,0.000,Keep Lane / Straight
bcc8c619-bcc1-4207-9ceb-2a454d020300,178.678,3.417,Turn Left / Lane Change Left
4b1f0c8b-ff3e-4af7-bf8e-859c5c91aa32,21.200,-0.052,Keep Lane / Straight
0b379596-0bc2-4a43-9c18-7ced1f2439e5,12.176,30.126,Turn Left / Lane Change Left
538881ee-00e6-4b8a-8a2b-cc61f7bdbd8d,108.708,-3.763,Turn Right / Lane Change Right
e289d029-e331-4f4c-93c3-a00058731d38,60.612,-9.689,Turn Right / Lane Change Right
d8646577-8f17-4880-b842-7e04ec819b0a,54.079,0.239,Keep Lane / Straight
3a468f86-1c26-404d-9fab-416b3167a041,121.393,6.325,Turn Left / Lane Change Left
cd283bc3-f81d-4700-bde9-e2e4817cf3b9,146.533,-1.114,Keep Lane / Straight
2c012b1f-283d-4d42-9bc2-1caf7c400446,17.967,18.229,Turn Left / Lane Change Left
3f4a9496-3ee6-407c-acf0-dff2463ec145,35.636,-0.127,Keep Lane / Straight
67727101-9121-4caf-b99f-f0b5f53ed54a,64.115,-2.571,Turn Right / Lane Change Right
7336b6c8-6dad-4e2a-86b5-60277b4cdccb,31.740,1.206,Keep Lane / Straight
ea965237-a17e-447b-b856-ff21a159f439,16.996,0.393,Keep Lane / Straight
68a48881-2037-4b6c-ad4b-220c918617a7,19.585,0.007,Keep Lane / Straight
86a960a0-97f4-4505-afda-20b423c176fe,39.178,4.965,Turn Left / Lane Change Left
39640b40-a1ad-4deb-9b49-654f42af9488,31.280,2.873,Turn Left / Lane Change Left
9b2508bd-fcc9-406b-ad93-a9f1ff051875,15.591,0.005,Keep Lane / Straight
963b05f7-c7da-41d6-a391-1d99a59aee8a,145.540,-6.430,Turn Right / Lane Change Right
dafebaa9-cb74-4076-aefb-210b77dbfb03,28.506,-0.045,Keep Lane / Straight
2c124fd9-8fb4-4222-9a54-a5dd12edc4cd,29.477,-0.846,Keep Lane / Straight
3c0ff6df-f5c0-41be-aecc-a3f3c73a048b,37.659,4.016,Turn Left / Lane Change Left
990bab7a-2749-4350-90c1-746b30c944e3,92.476,0.178,Keep Lane / Straight
60e4f283-c582-44aa-b67a-7844e413709c,71.977,1.870,Keep Lane / Straight
9593b7ad-9dec-46df-9c04-16cc5b008b03,6.418,-0.010,Keep Lane / Straight
da9302e4-5bb8-43cd-97aa-913b617e6374,83.751,-43.378,Turn Right / Lane Change Right
e3bf10db-d822-4ee9-bdaa-4f5325c4e1b6,79.438,0.441,Keep Lane / Straight
e2c17529-0981-4d54-a1d5-d6de7ebe19ae,20.736,0.154,Keep Lane / Straight
9e9d7a30-83f5-4bf8-bbcc-9fda2ed23bdb,12.760,-0.973,Keep Lane / Straight
1d1ecb9e-7078-45fe-bb47-73550f37a7a7,150.781,-1.785,Keep Lane / Straight
093ff8e2-f53e-4a39-b899-8775cf63e1b3,53.015,0.738,Keep Lane / Straight
3d3b14e5-c6a0-44cb-9093-456a7fcd303c,33.554,49.437,Turn Left / Lane Change Left
7cc18815-304c-4ac6-afde-7f8c955b9743,47.332,0.056,Keep Lane / Straight
979010ae-71d4-4afb-a984-0dc1dc7b2897,103.098,-5.187,Turn Right / Lane Change Right
ca2b0695-a164-44be-a2d1-9c0684498b83,5.706,-0.003,Keep Lane / Straight
9849f7cd-19a7-4c59-80c0-521ccb888503,3.712,-0.009,Keep Lane / Straight
586176f7-ba0b-4a35-ad91-1ee40dfb64e7,166.304,1.052,Keep Lane / Straight
743b2dfb-a93a-430b-a989-b56fd5cbe6fd,80.204,-0.415,Keep Lane / Straight
0cefe21b-1930-421c-a35b-478f19426567,99.403,-3.060,Turn Right / Lane Change Right
a23d3cb5-95ea-4502-b5f1-481762bc55d2,44.944,0.593,Keep Lane / Straight
95a0324e-4aa6-49c1-91b2-21f12d72e5c5,3.072,-0.008,Keep Lane / Straight
5a65c412-6fe0-4e48-98b5-ee20e7227fc7,75.686,1.906,Keep Lane / Straight
a03885db-7207-4980-9079-8787e4258ea7,52.481,-2.787,Turn Right / Lane Change Right
1e7c8a26-27db-49d8-8fab-7c9806f1679e,166.529,-11.631,Turn Right / Lane Change Right
e2ba72bf-6b02-4791-9ef9-2f1f01eba534,85.416,0.756,Keep Lane / Straight
8c2197c6-2371-4678-aec3-4e7e4d70155d,22.709,0.009,Keep Lane / Straight
fb4a4fa3-b178-4de2-9f4a-1ce495897218,27.691,-1.026,Keep Lane / Straight
8ef9382d-7f65-4d43-b168-900e6c29c6a4,10.488,-1.717,Keep Lane / Straight
3b9ebc5e-59d7-425e-89a2-c3c7db92000b,15.187,-0.706,Keep Lane / Straight
ec3d6102-29cb-413a-b245-ab7ca4c6290e,94.875,-19.575,Turn Right / Lane Change Right
7cf7a0da-9cd6-4f60-9cb8-b8501b87a8ff,63.123,-0.331,Keep Lane / Straight
07510b1e-fbe7-424a-903e-fd752588a6b1,33.862,-5.458,Turn Right / Lane Change Right
b624caab-67d2-4be1-b67a-41cfe32a32b2,45.210,-53.328,Turn Right / Lane Change Right
cf96c000-08ef-447b-8e6c-9bea0ada1ea5,10.812,-0.058,Keep Lane / Straight
4997da6d-7924-48e7-8b87-63192c7c06b1,78.094,-4.034,Turn Right / Lane Change Right
a8c6f6c5-e59d-4f32-9ee2-ba1f09e0231d,0.000,0.000,Keep Lane / Straight
9991f0b9-c2f3-4c9c-948e-57ebe5d7ea51,54.656,5.658,Turn Left / Lane Change Left
c397bc25-a39c-4c7d-8718-16fdc196237f,89.959,-0.507,Keep Lane / Straight
31da346f-de66-4609-b42e-908c130cacb4,111.455,-27.738,Turn Right / Lane Change Right
de71709d-4ff7-415d-a6bc-2b650334783b,24.507,13.383,Turn Left / Lane Change Left
86e1a024-6b11-4534-86bb-9cb9bbfcf500,29.146,0.607,Keep Lane / Straight
bb3347c8-ff8b-4998-a50d-9fa434e148fe,110.174,1.071,Keep Lane / Straight
af7e7e31-3541-447a-ba75-e3da548bdae4,71.008,-5.689,Turn Right / Lane Change Right
73921211-5a5c-4c70-8907-3fd79c51c962,0.000,0.000,Keep Lane / Straight
5e5e7a0e-d352-49ce-a644-483c6381a267,115.445,-5.669,Turn Right / Lane Change Right
aa7f3ffb-1af8-49ab-97c4-2322e4c8a938,88.942,-2.715,Turn Right / Lane Change Right
3e539b42-6dcc-4c05-bada-b38626a96714,47.676,39.826,Turn Left / Lane Change Left
0da63ac7-b953-4e7f-8285-a71dd1e9c7b1,80.522,-3.226,Turn Right / Lane Change Right
1973e4f4-6e89-41c3-9b2d-1fa21e349f85,83.848,0.737,Keep Lane / Straight
d7525bff-5cb3-4149-bb91-f584b342b9d5,38.523,0.632,Keep Lane / Straight
6b798896-2748-4639-ab2d-aa0758682bc8,190.323,0.425,Keep Lane / Straight
0da5339f-4fae-4489-9a73-9832c6cc30be,0.000,0.000,Keep Lane / Straight
23a439c0-a24a-4faf-9fb1-a1cb3c6ab54a,76.578,-0.221,Keep Lane / Straight
40898d42-5e80-405e-8a88-e2ae195ad0db,41.910,-0.212,Keep Lane / Straight
5a64727c-f18e-4458-a6ea-39504862834f,85.849,0.270,Keep Lane / Straight
9eadcdb0-47b9-4f42-8a23-7db981c27cc4,78.747,0.166,Keep Lane / Straight
359f0de2-5c75-49a2-b939-b12263f7b588,68.222,-0.364,Keep Lane / Straight
55fe7db8-2125-4363-93d7-e9e1d0592a0b,90.410,28.409,Turn Left / Lane Change Left
f4c593f8-8bf6-48a3-bd36-75a598e613a4,0.000,0.000,Keep Lane / Straight
e5b7cd79-be3c-449b-a3bc-26c54b830198,30.554,3.598,Turn Left / Lane Change Left
12fd88ad-45e2-42bd-8a1f-341e9cd151e2,23.411,-31.160,Turn Right / Lane Change Right
65cb292f-1e45-4b22-b1c1-2617fb452baf,22.493,-0.985,Keep Lane / Straight
a11b4919-cac8-476d-ab0b-99bb3bc938a6,47.191,-0.184,Keep Lane / Straight
4be6ff46-4705-47a3-a606-298437c3b71d,22.302,-0.009,Keep Lane / Straight
317e374e-e98f-4820-86c6-734fceb90c6b,67.023,-3.362,Turn Right / Lane Change Right
42f0d2db-7565-421f-a37c-9eb415c7dcf5,214.855,-23.641,Turn Right / Lane Change Right
85a577bf-0ea0-4959-bc38-a189df175876,73.603,-1.080,Keep Lane / Straight
